num,player,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
228,Michael Finley,34.400000,4.400000,2.900000,0.900000,0.300000,1.500000,15.700000,641.000000,462.000000,0.581142,
229,Gordon Hayward,31.300000,4.200000,3.400000,1.000000,0.400000,2.100000,15.700000,248.000000,268.000000,0.480620,
230,Xavier McDaniel,29.000000,6.100000,2.000000,0.900000,0.500000,2.200000,15.600000,433.000000,437.000000,0.497701,
231,Rudy LaRusso,33.300000,9.400000,2.100000,0.950000,0.700000,2.250000,15.600000,334.000000,300.500000,0.526399,
232,Ed Sadowski,33.350000,9.600000,1.800000,0.950000,0.700000,2.250000,15.600000,334.000000,300.500000,0.526399,
233,Jack Chicoma,33.400000,9.800000,3.200000,1.000000,0.900000,2.300000,15.600000,334.000000,300.500000,0.526399,
234,Paul Westphal,25.500000,1.900000,4.400000,1.250000,0.700000,1.850000,15.600000,334.000000,300.500000,0.526399,
235,Jimmy Butler,32.300000,4.800000,3.100000,1.500000,0.500000,1.400000,15.600000,235.000000,164.000000,0.588972,
236,Sidney Montcliff,30.200000,4.700000,3.600000,1.200000,0.300000,2.000000,15.600000,199.000000,145.500000,0.577649,
237,Truc Robinson,32.600000,9.400000,1.700000,0.700000,0.700000,2.600000,15.500000,199.000000,145.500000,0.577649,
238,Ray Williams,28.200000,3.600000,5.800000,1.800000,0.300000,3.200000,15.500000,199.000000,145.500000,0.577649,
239,Ralph Sampson,29.800000,8.800000,2.300000,0.900000,1.600000,3.000000,15.400000,199.000000,145.500000,0.577649,
240,Drazen Petrovic,26.400000,2.300000,2.400000,0.900000,0.100000,2.100000,15.400000,163.000000,127.000000,0.562069,
241,Michael Dickson,35.300000,2.900000,2.600000,1.000000,0.400000,1.900000,15.400000,75.000000,137.000000,0.353774,
242,Austin Kyle,28.800000,2.900000,2.800000,0.900000,0.400000,1.600000,15.400000,152.000000,184.000000,0.452381,
243,Danilo Gallinari,31.100000,4.700000,2.000000,0.800000,0.400000,1.300000,15.300000,229.000000,231.000000,0.497826,
244,Kevin Langeli,29.400000,3.000000,3.700000,0.700000,0.500000,1.500000,15.300000,284.000000,366.000000,0.436923,
245,Waiman Tisdale,28.400000,6.100000,1.300000,0.600000,0.600000,1.700000,15.300000,339.000000,501.000000,0.403571,
246,Tom Van Arsdale,30.900000,4.200000,2.200000,0.750000,0.400000,1.800000,15.300000,444.500000,566.500000,0.439664,
247,Jamal Crawford,30.600000,2.300000,3.500000,0.900000,0.200000,1.900000,15.300000,550.000000,632.000000,0.465313,
248,Brandon Nate,31.300000,3.300000,4.300000,0.900000,0.200000,2.700000,15.200000,132.000000,250.000000,0.345550,
249,Jo Caldwell,29.600000,5.100000,2.700000,1.050000,0.150000,2.600000,15.200000,270.000000,282.000000,0.489130,
250,mark price,29.900000,2.600000,6.700000,1.200000,0.100000,2.500000,15.200000,408.000000,314.000000,0.565097,
251,Shawn Marion,34.500000,8.700000,1.900000,1.500000,1.100000,1.500000,15.200000,692.000000,471.000000,0.595013,
252,Anfernee Hardaway,33.700000,4.500000,5.000000,1.600000,0.400000,2.500000,15.200000,414.000000,290.000000,0.588068,
253,Fred Carter,30.000000,3.900000,3.500000,1.250000,0.950000,2.200000,15.200000,525.500000,348.000000,0.601603,
254,Dan Roundfield,31.400000,9.700000,2.200000,0.900000,1.500000,2.200000,15.200000,525.500000,348.000000,0.601603,
255,Jan Vincent,27.000000,5.500000,2.000000,0.700000,0.300000,1.900000,15.200000,525.500000,348.000000,0.601603,
256,Chauncey Billups,31.600000,2.900000,5.400000,1.000000,0.200000,2.000000,15.200000,637.000000,406.000000,0.610738,
257,Cazzie Russell,27.200000,3.800000,2.200000,1.150000,0.300000,2.250000,15.100000,545.500000,405.000000,0.573908,
258,Stephen Jackson,31.900000,3.900000,3.100000,1.300000,0.400000,2.500000,15.100000,454.000000,404.000000,0.529138,
259,Bill Russell,42.300000,22.500000,4.300000,1.200000,0.350000,2.500000,15.100000,467.000000,401.500000,0.537709,
260,Phil Smith,29.100000,3.000000,3.900000,1.100000,0.300000,2.500000,15.100000,467.000000,401.500000,0.537709,
261,Eddie Johnson,29.600000,2.300000,5.100000,1.100000,0.100000,2.500000,15.100000,467.000000,401.500000,0.537709,
262,Carol Don,34.700000,6.100000,2.300000,1.000000,0.500000,1.600000,15.000000,480.000000,399.000000,0.546075,
263,Nate Thurmond,37.200000,15.000000,2.700000,0.850000,0.750000,1.900000,15.000000,424.500000,410.500000,0.508383,
264,Vin Baker,32.500000,7.400000,1.900000,0.700000,1.000000,2.200000,15.000000,369.000000,422.000000,0.466498,
265,Mike Newlin,29.400000,3.000000,4.000000,0.750000,0.600000,1.850000,14.900000,367.000000,350.000000,0.511855,
266,Ricky Pierce,24.400000,2.400000,1.900000,0.800000,0.200000,1.500000,14.900000,367.000000,350.000000,0.511855,
267,Marc Gasol,33.800000,7.600000,3.200000,0.900000,1.500000,2.000000,14.900000,365.000000,278.000000,0.567652,
268,Ben Gordon,27.400000,2.500000,2.500000,0.700000,0.200000,2.100000,14.900000,318.000000,426.000000,0.427419,
269,Yannis Adtocumbo,31.800000,6.900000,3.600000,1.100000,1.300000,2.300000,14.900000,129.000000,189.000000,0.405660,
270,Ray Scott,31.200000,10.500000,2.400000,1.100000,0.900000,1.900000,14.900000,363.000000,320.500000,0.531090,
271,Rashard Lewis,32.000000,5.200000,1.700000,1.100000,0.500000,1.500000,14.900000,597.000000,452.000000,0.569113,
272,Rik Smits,26.600000,6.100000,1.400000,0.400000,1.300000,1.800000,14.800000,480.000000,387.000000,0.553633,
273,Mitchell Ray Richardson,33.400000,5.500000,7.000000,2.600000,0.400000,3.300000,14.800000,529.000000,381.500000,0.580999,
274,Eddie Jones,34.400000,4.000000,2.900000,1.700000,0.600000,1.600000,14.800000,578.000000,376.000000,0.605870,
275,Bob Boozer,29.200000,8.100000,1.400000,1.050000,0.850000,1.850000,14.800000,299.500000,229.000000,0.566698,
276,Hapi Hairston,31.400000,10.300000,1.600000,1.050000,0.850000,1.850000,14.800000,299.500000,229.000000,0.566698,
277,Maksyl Zaslovskiy,30.200000,7.750000,2.000000,1.050000,0.850000,1.850000,14.800000,299.500000,229.000000,0.566698,
278,Jack Marlene,29.000000,5.200000,2.100000,1.050000,0.850000,1.850000,14.800000,299.500000,229.000000,0.566698,
279,Jacir Okafor,26.500000,6.000000,1.200000,0.400000,1.100000,2.100000,14.700000,21.000000,82.000000,0.203883,
280,Ronnie Seikaly,31.600000,9.500000,1.300000,0.700000,1.300000,2.800000,14.700000,268.000000,410.000000,0.395280,
281,Michael Adams,31.300000,2.900000,6.400000,1.700000,0.100000,2.100000,14.700000,284.000000,369.000000,0.434916,
282,Jose Hawkins,32.600000,3.600000,2.900000,1.700000,0.300000,1.900000,14.700000,544.000000,439.000000,0.553408,
283,Chuck Posen,30.700000,5.100000,2.800000,0.700000,0.200000,2.100000,14.700000,463.000000,480.000000,0.490986,
284,Mike Beebe,33.900000,3.100000,5.500000,1.200000,0.100000,2.100000,14.700000,526.000000,475.000000,0.525475,
285,Freeman Williams,20.500000,1.600000,1.600000,0.800000,0.100000,1.800000,14.700000,393.000000,440.500000,0.471506,
286,Rex Chapman,29.300000,2.500000,2.700000,0.900000,0.200000,1.500000,14.600000,260.000000,406.000000,0.390390,
287,Shawn Kemp,27.900000,8.400000,1.600000,1.100000,1.200000,2.600000,14.600000,633.000000,418.000000,0.602284,
288,Mahammed Rauf,26.700000,1.900000,3.500000,0.800000,0.100000,1.600000,14.600000,229.000000,357.000000,0.390785,
289,Josh Smith,32.500000,7.500000,3.100000,1.200000,1.900000,2.500000,14.600000,418.000000,473.000000,0.469136,
290,Fred Brown,25.400000,2.700000,3.300000,1.000000,1.400000,2.100000,14.600000,279.000000,366.000000,0.432558,
291,Nicola Lucevic,29.900000,9.900000,2.000000,0.800000,0.900000,1.700000,14.600000,140.000000,259.000000,0.350877,
292,Jeff Hornacek,31.500000,3.400000,4.900000,1.400000,0.200000,1.800000,14.500000,655.000000,422.000000,0.608171,
293,Robert Parish,28.400000,9.100000,1.400000,0.800000,1.500000,1.650000,14.500000,677.000000,416.000000,0.619396,
294,Flynn Robinson,23.400000,2.600000,3.100000,0.900000,1.400000,1.650000,14.500000,677.000000,416.000000,0.619396,
295,Rasheed Wallace,32.700000,6.700000,1.800000,1.000000,1.300000,1.500000,14.400000,699.000000,410.000000,0.630298,
296,Maurice Lucas,29.000000,8.800000,2.300000,0.700000,0.600000,1.600000,14.400000,559.500000,395.000000,0.586171,
297,Nick Anderson,31.200000,5.100000,2.600000,1.400000,0.500000,1.700000,14.400000,420.000000,380.000000,0.525000,
298,Jana Sue,33.400000,4.100000,3.700000,1.100000,0.300000,1.900000,14.400000,449.500000,390.500000,0.535119,
299,Vaughan Mikkelsen,33.150000,3.500000,2.200000,1.100000,0.300000,1.900000,14.400000,449.500000,390.500000,0.535119,
300,Nick Van Exel,32.900000,2.900000,6.600000,0.800000,0.100000,2.100000,14.400000,479.000000,401.000000,0.544318,
301,charles smith,29.000000,5.800000,1.400000,0.800000,1.400000,1.800000,14.400000,301.000000,263.000000,0.533688,
302,Josh Howard,30.300000,5.700000,1.600000,1.000000,0.500000,1.400000,14.300000,329.000000,178.000000,0.648915,
303,Jim Jackson,32.800000,4.700000,3.200000,0.800000,0.200000,2.500000,14.300000,374.000000,511.000000,0.422599,
304,Jalen Rose,30.300000,3.500000,3.800000,0.800000,0.300000,2.300000,14.300000,453.000000,470.000000,0.490791,
305,Andrea Bagnani,28.700000,4.600000,1.200000,0.400000,0.900000,1.500000,14.300000,216.000000,334.000000,0.392727,
306,Al Horford,33.400000,8.700000,3.000000,0.800000,1.200000,1.600000,14.300000,386.000000,260.000000,0.597523,
307,Steve Nash,31.300000,3.000000,8.500000,0.700000,0.100000,2.900000,14.300000,764.000000,453.000000,0.627773,
308,Brandon Jennings,30.800000,3.000000,5.700000,1.200000,0.200000,2.200000,14.300000,244.000000,297.000000,0.451017,
309,Jim Paxson,27.200000,2.000000,2.900000,1.200000,0.100000,1.500000,14.300000,308.500000,266.500000,0.536522,
310,Cedric Ceballos,24.200000,5.300000,1.200000,0.700000,0.300000,1.600000,14.300000,373.000000,236.000000,0.612479,
311,Bob Davis,28.200000,4.450000,4.900000,1.100000,0.350000,2.150000,14.300000,300.500000,256.000000,0.539982,
312,Giulia Horadi,32.200000,3.600000,6.200000,1.500000,0.400000,2.700000,14.300000,228.000000,276.000000,0.452381,
313,Steve Smith,30.600000,3.200000,3.100000,0.800000,0.300000,1.800000,14.300000,550.000000,392.000000,0.583864,
314,Kyle Lowry,31.000000,4.100000,5.800000,1.400000,0.300000,2.200000,14.300000,362.000000,351.000000,0.507714,
315,Dangelo Russell,28.500000,3.500000,4.000000,1.300000,0.200000,2.600000,14.300000,38.000000,105.000000,0.265734,
316,Jordan Clarkson,29.200000,3.400000,2.800000,1.000000,0.100000,1.800000,14.200000,54.000000,166.000000,0.245455,
317,Mike Conley,32.600000,2.900000,5.700000,1.500000,0.200000,2.000000,14.200000,377.000000,329.000000,0.533994,
318,Roy Hinson,30.700000,6.800000,1.000000,0.600000,1.700000,2.000000,14.200000,417.500000,306.500000,0.576657,
319,Sean Elliot,33.000000,4.300000,2.600000,0.800000,0.400000,1.800000,14.200000,458.000000,284.000000,0.617251,
320,Paul MilIsap,29.500000,7.500000,2.300000,1.300000,1.000000,1.800000,14.200000,492.000000,345.000000,0.587814,
321,Clifford Robinson,30.800000,4.600000,2.200000,1.000000,1.000000,1.800000,14.200000,836.000000,544.000000,0.605797,
322,James Silas,24.200000,2.100000,3.400000,0.700000,0.200000,1.850000,14.200000,540.500000,403.000000,0.572867,
323,Quintin Daly,23.000000,2.500000,2.300000,0.900000,0.100000,1.900000,14.100000,540.500000,403.000000,0.572867,
324,Corey Kidels,33.400000,3.900000,2.600000,1.600000,0.400000,1.200000,14.100000,245.000000,262.000000,0.483235,
325,Wally Szczerbiak,30.800000,4.000000,2.400000,0.600000,0.200000,1.500000,14.100000,368.000000,283.000000,0.565284,
326,Denis Johnson,32.700000,3.900000,5.000000,1.300000,0.600000,1.650000,14.100000,395.500000,370.500000,0.516319,
327,Caron Butler,32.200000,5.000000,2.300000,1.300000,0.200000,1.800000,14.100000,423.000000,458.000000,0.480136,
328,Mitch Johnson,27.700000,7.200000,3.000000,1.100000,0.700000,1.700000,14.100000,494.500000,426.500000,0.536916,
329,David West,29.300000,6.600000,2.200000,0.700000,0.800000,1.600000,14.100000,566.000000,395.000000,0.588970,
330,Larry Hughes,30.800000,4.200000,3.100000,1.500000,0.400000,2.100000,14.100000,321.000000,406.000000,0.441541,
331,Alvan Adams,27.500000,7.000000,4.100000,1.300000,0.800000,2.050000,14.100000,266.500000,366.000000,0.421344,
332,Greg Monroe,29.700000,8.800000,2.300000,1.100000,0.600000,2.000000,14.100000,212.000000,326.000000,0.394052,
333,Byron Scot,28.100000,2.800000,2.500000,1.100000,0.300000,1.500000,14.100000,147.500000,224.000000,0.397039,
334,Walter Berry,23.700000,4.700000,1.400000,0.600000,0.700000,2.000000,14.100000,83.000000,122.000000,0.404878,
335,Danny Manning,27.400000,5.200000,2.300000,1.100000,0.900000,2.100000,14.000000,468.000000,415.000000,0.530011,
336,Otis Thorp,31.700000,8.200000,2.200000,0.700000,0.400000,2.200000,14.000000,349.500000,350.000000,0.499643,
337,Jerry Sloan,34.100000,7.400000,2.500000,0.700000,0.550000,1.850000,14.000000,349.500000,350.000000,0.499643,
338,Wilson Chandler,31.100000,5.500000,1.800000,0.700000,0.700000,1.500000,14.000000,231.000000,285.000000,0.447674,
339,Mike Woodson,25.500000,2.300000,2.300000,1.200000,0.300000,1.700000,14.000000,276.000000,278.000000,0.498195,
340,Elvin Robertson,31.700000,5.200000,5.000000,2.700000,0.400000,2.700000,14.000000,276.000000,278.000000,0.498195,
341,Wesley Matthews,32.700000,3.200000,2.100000,1.100000,0.200000,1.300000,13.900000,321.000000,271.000000,0.542230,
342,Ron Boone,28.500000,2.800000,3.400000,1.100000,0.100000,1.650000,13.900000,511.000000,353.000000,0.591435,
343,Kenny Sears,28.200000,7.800000,1.600000,0.950000,0.200000,1.650000,13.900000,511.000000,353.000000,0.591435,
344,Detlef Schrammf,29.600000,6.200000,3.400000,0.800000,0.300000,2.000000,13.900000,701.000000,435.000000,0.617077,
345,Fate Leif,31.700000,6.000000,6.200000,2.200000,0.300000,2.000000,13.900000,475.000000,366.500000,0.564468,
346,O.J. Mayo,30.900000,3.100000,2.900000,1.000000,0.300000,2.100000,13.800000,249.000000,298.000000,0.455210,
347,Jim McMillan,32.100000,5.300000,2.500000,0.850000,0.400000,1.700000,13.800000,198.000000,267.500000,0.425349,
348,Terry Disinger,27.400000,5.600000,1.800000,0.850000,0.400000,1.700000,13.800000,198.000000,267.500000,0.425349,
349,Tobias Harris,28.800000,5.600000,1.600000,0.700000,0.500000,1.300000,13.800000,147.000000,237.000000,0.382813,
350,Trier Brandon,29.800000,3.000000,6.100000,1.600000,0.300000,2.000000,13.800000,428.000000,296.000000,0.591160,
351,Reid Kerr,30.700000,11.200000,2.200000,1.650000,0.500000,2.100000,13.800000,518.500000,348.000000,0.598384,
352,Ron Harper,30.900000,4.300000,3.900000,1.700000,0.700000,2.200000,13.800000,609.000000,400.000000,0.603568,
353,Jason Terry,30.300000,2.400000,3.900000,1.100000,0.200000,1.800000,13.800000,750.000000,609.000000,0.551876,
354,Chris Middleton,30.600000,3.800000,2.700000,1.300000,0.200000,1.700000,13.800000,116.000000,180.000000,0.391892,
355,Larry Foster,30.150000,9.800000,1.700000,1.000000,0.650000,2.000000,13.700000,88.000000,163.000000,0.350598,
356,Mychal Thompson,29.700000,7.400000,2.300000,0.700000,1.100000,2.300000,13.700000,88.000000,163.000000,0.350598,
357,Zach Lavin,28.900000,2.900000,3.200000,0.800000,0.200000,2.100000,13.700000,60.000000,146.000000,0.291262,
358,Almon Gilliam,28.400000,6.900000,1.200000,0.700000,0.700000,1.900000,13.700000,402.000000,527.000000,0.432723,
359,Ron Mercer,31.100000,3.100000,2.100000,1.100000,0.300000,1.600000,13.600000,182.000000,250.000000,0.421296,
360,Wipur Holland,29.600000,3.100000,3.300000,1.700000,0.200000,1.500000,13.600000,246.500000,339.000000,0.421008,
361,Thaddeus Young,30.600000,5.900000,1.500000,1.400000,0.400000,1.400000,13.600000,311.000000,428.000000,0.420839,
362,Chandler Parsons,32.100000,4.800000,2.900000,1.000000,0.400000,1.600000,13.600000,213.000000,161.000000,0.569519,
363,John Ron,25.400000,2.800000,1.900000,1.000000,0.200000,1.700000,13.600000,468.000000,215.000000,0.685212,
364,Manu Ginobili,25.800000,3.600000,3.900000,1.400000,0.300000,2.000000,13.600000,723.000000,269.000000,0.728831,
365,Junior Bridgman,25.000000,3.500000,2.400000,0.800000,0.300000,1.800000,13.600000,414.500000,190.000000,0.685691,
366,Hassan Whiteside,27.200000,11.400000,0.400000,0.600000,2.600000,1.600000,13.600000,106.000000,111.000000,0.488479,
367,David Lee,29.300000,8.800000,2.200000,0.800000,0.400000,1.800000,13.500000,396.000000,433.000000,0.477684,
368,Jeff Green,31.100000,4.700000,1.600000,0.800000,0.600000,1.600000,13.500000,315.000000,390.000000,0.446809,
369,Mehmet Oku,29.100000,7.000000,1.700000,0.500000,0.700000,1.600000,13.500000,357.000000,277.000000,0.563091,
370,Ken Norman,29.400000,6.100000,2.100000,0.800000,0.700000,1.800000,13.500000,255.000000,391.000000,0.394737,
371,Al Harrington,28.600000,5.600000,1.700000,0.900000,0.300000,1.900000,13.500000,493.000000,488.000000,0.502548,
372,karl ferdinand braun,29.200000,4.550000,3.700000,0.950000,0.300000,2.050000,13.500000,384.000000,474.500000,0.447292,
373,Ricky Davis,29.800000,3.500000,3.300000,1.000000,0.300000,2.200000,13.500000,275.000000,461.000000,0.373641,
374,Muci Blaylock,34.900000,4.100000,6.700000,2.300000,0.300000,2.300000,13.500000,429.000000,460.000000,0.482565,
375,Frank Ramsey,24.600000,5.500000,1.800000,1.700000,0.200000,2.300000,13.400000,425.500000,458.000000,0.481607,
376,Eddie Myers,25.900000,3.100000,2.000000,1.700000,0.200000,2.300000,13.400000,425.500000,458.000000,0.481607,
377,Elmore Smith,31.800000,10.600000,1.400000,1.700000,0.200000,2.300000,13.400000,425.500000,458.000000,0.481607,
378,Rusis Alan,28.700000,3.100000,4.500000,1.700000,0.200000,2.300000,13.400000,425.500000,458.000000,0.481607,
379,Damon Stoudamire,33.200000,3.500000,6.100000,1.100000,0.100000,2.300000,13.400000,422.000000,456.000000,0.480638,
380,Juwan Howard,30.300000,6.100000,2.200000,0.700000,0.300000,2.000000,13.400000,574.000000,634.000000,0.475166,
381,Kendall Jill,30.500000,4.100000,3.000000,1.600000,0.400000,1.800000,13.400000,450.000000,516.000000,0.465839,
382,Derek Harper,31.500000,2.400000,5.500000,1.600000,0.300000,1.900000,13.300000,400.000000,406.500000,0.495970,
383,Goran Dragic,27.600000,2.900000,4.800000,1.000000,0.200000,2.300000,13.300000,350.000000,297.000000,0.540958,
384,Lamar Odom,33.400000,8.400000,3.700000,0.900000,0.900000,2.300000,13.300000,537.000000,424.000000,0.558793,
385,Andre Drummond,29.700000,12.800000,0.700000,1.200000,1.500000,1.500000,13.300000,163.000000,222.000000,0.423377,
386,Dick Gamak,28.900000,4.200000,2.600000,1.000000,1.850000,1.650000,13.300000,168.500000,191.500000,0.468056,
387,Bob Filek,28.600000,7.350000,2.000000,1.000000,1.850000,1.650000,13.300000,168.500000,191.500000,0.468056,
388,Bill Walton,28.300000,10.500000,3.400000,0.800000,2.200000,1.650000,13.300000,168.500000,191.500000,0.468056,
389,Ricky Sobos,28.000000,2.600000,4.300000,1.300000,0.200000,1.650000,13.300000,168.500000,191.500000,0.468056,
390,Dion Vettese,28.600000,2.700000,2.700000,1.000000,0.300000,1.800000,13.200000,174.000000,161.000000,0.519403,
391,Lewis Lloyd,24.200000,3.100000,2.900000,0.900000,0.300000,2.100000,13.200000,379.500000,335.000000,0.531141,
392,Rod Strickland,30.700000,3.700000,7.300000,1.500000,0.200000,2.600000,13.200000,585.000000,509.000000,0.534735,
393,Steve Stipanovich,31.200000,7.800000,2.300000,1.000000,0.900000,1.900000,13.200000,326.500000,297.000000,0.523657,
394,Bill Cartwrigh,28.500000,6.300000,1.400000,0.500000,0.700000,2.000000,13.200000,326.500000,297.000000,0.523657,
